97,169
88,369
87,561
88,075
95,675
79,261
97,773
92,474
81,676
90,333
99,420
82,195
88,256
96,287
90,197
103,238
98,242
90,221
90,462
90,840
90,038
92,484
91,895
90,920
85,278
99,360
87,096
82,384
113,442
99,893
91,831
99,500
87,458
82,034
98,622
102,407
95,122
86,494
80,501
100,771
93,897
82,844
81,582
84,625
99,888
84,646
76,075
84,587
84,069
95,563
