6,947
6,873
7,075
6,761
6,613
6,907
6,840
7,047
6,710
7,004
9,356
6,912
6,860
6,587
6,752
6,776
6,712
6,877
6,974
6,707
6,846
6,621
6,792
6,992
6,614
7,101
6,694
7,202
6,959
6,615
6,750
6,569
6,821
6,823
7,092
7,187
6,750
6,712
6,844
6,836
6,526
6,723
6,540
6,486
10,210
6,944
7,179
7,108
6,804
6,760
